marca,modelo,ano,preco_brl,categoria,conector,url
geely,ex5,2026,199900.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex5-pro-2026-cinza-0km-26543
byd,dolphin,2025,133900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2025-outra-1933km-26463
chevrolet,equinox ev,2024,297900.0,BEV,CCS2,https://carregados.com.br/carros/chevrolet-equinox-ev-2024-preto-3000km-26466
gwm,ora 03,2024,124900.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-skin-2024-preto-26000km-26469
byd,dolphin mini,2026,124900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-preto-0km-26470
fiat,500e,2022,135899.0,BEV,CCS2,https://carregados.com.br/carros/fiat-500e-2022-branco-11423km-26471
byd,dolphin mini,2026,114890.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-branco-19501km-26473
byd,dolphin,2027,138570.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-preto-0km-26475
byd,dolphin mini,2025,110900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-preto-50000km-26479
mini,countryman se all4,2025,299990.0,BEV,CCS2,https://carregados.com.br/carros/mini-countryman-se-all4-2025-prata-15000km-26481
peugeot,e-2008,2023,124890.0,BEV,CCS2,https://carregados.com.br/carros/peugeot-e-2008-gt-2023-branco-52183km-26482
fiat,500e,2022,135900.0,BEV,CCS2,https://carregados.com.br/carros/fiat-500e-2022-branco-11423km-26485
mini,cooper se,2023,179900.0,BEV,CCS2,https://carregados.com.br/carros/mini-cooper-se-2023-prata-30000km-26487
byd,dolphin,2025,110000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2025-cinza-10000km-26491
byd,seal,2024,223900.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2024-azul-36000km-26494
geely,ex2,2026,141900.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-max-2026-branco-0km-26434
mini,cooper se,2023,179899.0,BEV,CCS2,https://carregados.com.br/carros/mini-cooper-se-2023-prata-23000km-26418
byd,tang,2023,234906.0,BEV,CCS2,https://carregados.com.br/carros/byd-tang-awd-2023-cinza-4000km-26419
mini,countryman,2025,259990.0,BEV,CCS2,https://carregados.com.br/carros/mini-countryman-2025-verde-17477km-26422
byd,dolphin mini,2026,129990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-azul-0km-26442
gwm,haval h6 phev flex,2024,205990.0,PHEV,CCS2,https://carregados.com.br/carros/gwm-haval-h6-phev-flex-phev19-flex-2024-azul-54341km-26443
mg motor,mg4 ev,2027,171990.0,BEV,CCS2,https://carregados.com.br/carros/mg-motor-mg4-ev-comfort-2027-preto-0km-26445
byd,dolphin,2027,174990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2027-preto-0km-26448
byd,dolphin mini,2026,115900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-branco-5000km-26449
chevrolet,captiva ev,2026,189990.0,BEV,CCS2,https://carregados.com.br/carros/chevrolet-captiva-ev-2026-branco-7000km-26451
byd,dolphin mini,2026,118900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-preto-4500km-26456
byd,dolphin mini,2027,118990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-0km-26458
geely,ex2,2026,134999.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-branco-0km-26401
byd,dolphin mini,2027,124900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-5000km-26405
gwm,ora 03,2024,129990.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-skin-2024-vermelho-50000km-26407
byd,dolphin,2027,139990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-outra-0km-26410
byd,dolphin mini,2027,109990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-26411
byd,dolphin mini,2025,888888.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-39000km-26382
byd,dolphin mini,2027,128900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-preto-0km-26387
byd,dolphin mini,2025,117900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-20000km-26389
byd,dolphin mini,2025,118900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-0km-26390
bmw,i3,2022,151900.0,BEV,CCS2,https://carregados.com.br/carros/bmw-i3-s-2022-cinza-10000km-26392
zeekr,001,2025,420000.0,BEV,CCS2,https://carregados.com.br/carros/zeekr-001-flagship-awd-2025-preto-17300km-26393
byd,seal,2025,234000.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2025-branco-3920km-26394
byd,dolphin,2027,127990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-azul-0km-26395
bmw,i3,2022,149900.0,BEV,CCS2,https://carregados.com.br/carros/bmw-i3-s-2022-branco-46000km-26396
audi,e-tron,2022,242000.0,BEV,CCS2,https://carregados.com.br/carros/audi-e-tron-2022-preto-47632km-26349
byd,dolphin mini,2025,113900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-31710km-26350
mercedes,eqb 250,2023,339950.0,BEV,CCS2,https://carregados.com.br/carros/mercedes-eqb-250-2023-azul-27865km-26355
mercedes,eqb 250,2023,339950.0,BEV,CCS2,https://carregados.com.br/carros/mercedes-eqb-250-2023-azul-27865km-26354
geely,ex2,2026,133900.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-cinza-0km-26366
byd,dolphin mini,2027,119900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-0km-26368
byd,dolphin,2024,119900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-preto-82000km-26371
toyota,rav4 prime,2027,317190.0,PHEV,Type 2,https://carregados.com.br/carros/toyota-rav4-prime-xse-2027-azul-0km-26377
chevrolet,captiva ev,2026,199960.0,BEV,CCS2,https://carregados.com.br/carros/chevrolet-captiva-ev-2026-cinza-0km-26379
byd,dolphin,2024,125990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-preto-19198km-26298
volvo,ex30,2024,205900.0,BEV,CCS2,https://carregados.com.br/carros/volvo-ex30-core-2024-preto-19000km-26300
byd,dolphin,2027,143890.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-branco-0km-26303
byd,dolphin plus,2024,82700.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-branco-48000km-26304
byd,dolphin plus,2025,125000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2025-preto-3000km-26306
byd,dolphin,2027,154990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-cinza-0km-26308
porsche,taycan,2021,405000.0,BEV,CCS2,https://carregados.com.br/carros/porsche-taycan-turbo-2021-preto-29000km-26310
volvo,c40 recharge,2023,199990.0,BEV,CCS2,https://carregados.com.br/carros/volvo-c40-recharge-ultimate-2023-branco-70000km-26313
nissan,leaf,2022,99900.0,BEV,CHAdeMO,https://carregados.com.br/carros/nissan-leaf-s-2022-preto-83000km-26316
land rover,range rover velar plug-in hybrid,2023,479900.0,PHEV,Type 2,https://carregados.com.br/carros/land-rover-range-rover-velar-plug-in-hybrid-2023-cinza-38000km-26318
byd,dolphin mini,2027,124900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-0km-26319
byd,dolphin mini,2027,124900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-preto-0km-26320
byd,seal,2024,209900.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2024-cinza-57541km-26321
porsche,taycan,2022,499900.0,BEV,CCS2,https://carregados.com.br/carros/porsche-taycan-4s-2022-cinza-25000km-26323
byd,dolphin mini,2027,132900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-0km-26324
volvo,ex30,2024,213990.0,BEV,CCS2,https://carregados.com.br/carros/volvo-ex30-core-2024-preto-13000km-26328
byd,dolphin mini,2027,129990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-26330
zeekr,001,2025,389890.0,BEV,CCS2,https://carregados.com.br/carros/zeekr-001-flagship-awd-2025-azul-17000km-26336
byd,seal,2025,219900.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2025-azul-129100km-26337
volvo,ex30,2024,208900.0,BEV,CCS2,https://carregados.com.br/carros/volvo-ex30-core-2024-preto-24052km-26339
byd,dolphin,2027,139900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-2027-preto-0km-26340
byd,dolphin,2024,122000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-preto-128000km-26253
volvo,xc40 recharge,2023,199900.0,BEV,CCS2,https://carregados.com.br/carros/volvo-xc40-recharge-plus-2023-azul-20000km-26265
nissan,leaf,2021,94990.0,BEV,CHAdeMO,https://carregados.com.br/carros/nissan-leaf-s-2021-branco-86000km-26268
byd,dolphin plus,2025,147800.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2025-cinza-36000km-26272
zeekr,7x,2026,439890.0,BEV,CCS2,https://carregados.com.br/carros/zeekr-7x-flagship-awd-2026-azul-2800km-26275
audi,e-tron,2022,289990.0,BEV,CCS2,https://carregados.com.br/carros/audi-e-tron-2022-preto-82000km-26277
jaguar,i-pace,2020,199900.0,BEV,CCS2,https://carregados.com.br/carros/jaguar-i-pace-2020-cinza-51000km-26278
gwm,ora 03,2024,144990.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-gt-2024-preto-27000km-26279
byd,dolphin mini,2027,126990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-26280
chery,eq1,2023,82990.0,BEV,CCS2,https://carregados.com.br/carros/chery-eq1-2023-branco-38000km-26281
byd,dolphin,2027,159990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-2027-preto-0km-26283
byd,dolphin plus,2025,155900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2025-cinza-18000km-26286
geely,ex2,2026,134990.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-branco-0km-26287
gwm,haval h6 plug-in hybrid,2025,298900.0,HEV,N/A,https://carregados.com.br/carros/gwm-haval-h6-plug-in-hybrid-19-2025-branco-13026km-26288
byd,dolphin mini,2024,107900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2024-branco-20000km-26289
byd,dolphin mini,2025,107490.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-preto-38300km-26226
byd,yuan pro,2027,182990.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-pro-2027-preto-0km-26227
gwm,ora 03,2024,129999.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-skin-2024-preto-0km-26229
zeekr,7x,2026,439890.0,BEV,CCS2,https://carregados.com.br/carros/zeekr-7x-flagship-awd-2026-azul-2800km-26241
byd,song pro dm-i plug-in hybrid,2026,179900.0,PHEV,CCS2,https://carregados.com.br/carros/byd-song-pro-dm-i-plug-in-hybrid-gs-2026-branco-10590km-26245
leapmotor,b10,2026,182990.0,BEV,CCS2,https://carregados.com.br/carros/leapmotor-b10-2026-cinza-0km-26246
byd,song plus,2025,186900.0,BEV,CCS2,https://carregados.com.br/carros/byd-song-plus-2025-branco-44516km-26217
jaecoo,7 shs-p,2026,219800.0,BEV,CCS2,https://carregados.com.br/carros/jaecoo-7-shs-p-prestige-2026-branco-15900km-26221
byd,yuan plus,2026,269990.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-plus-2026-azul-0km-26210
byd,yuan pro,2026,182990.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-pro-2026-cinza-0km-26211
byd,dolphin plus,2025,147900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2025-cinza-36600km-26200
byd,dolphin,2026,146900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-2026-branco-22052km-26149
porsche,taycan,2021,590000.0,BEV,CCS2,https://carregados.com.br/carros/porsche-taycan-turbo-s-2021-vermelho-19000km-26158
byd,dolphin plus,2025,149908.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2025-cinza-37000km-26161
gac,aion ut,2027,146990.0,BEV,CCS2,https://carregados.com.br/carros/gac-aion-ut-premium-2027-prata-0km-26163
byd,dolphin,2024,106500.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-preto-158000km-26165
byd,dolphin mini,2025,105990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-42000km-26166
byd,dolphin,2027,154990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-branco-0km-26167
byd,dolphin mini,2027,122000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-0km-26169
gac,aion v,2027,219990.0,BEV,CCS2,https://carregados.com.br/carros/gac-aion-v-elite-2027-cinza-0km-26171
gac,aion ut,2026,159990.0,BEV,CCS2,https://carregados.com.br/carros/gac-aion-ut-elite-2026-branco-0km-26172
renault,megane e-tech electric,2024,169900.0,BEV,CCS2,https://carregados.com.br/carros/renault-megane-e-tech-electric-equilibre-2024-azul-12000km-26175
byd,dolphin mini,2027,129900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-26179
byd,tang,2023,249890.0,BEV,CCS2,https://carregados.com.br/carros/byd-tang-awd-2023-cinza-19000km-26188
byd,seal,2025,229900.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2025-preto-2000km-26191
denza,b5,2027,469900.0,BEV,CCS2,https://carregados.com.br/carros/denza-b5-gs-dm-2027-outra-0km-26080
jac,e-js1,2023,73900.0,BEV,GB/T,https://carregados.com.br/carros/jac-e-js1-2023-vermelho-110000km-26083
land rover,range rover sport plug-in hybrid,2024,1099900.0,PHEV,Type 2,https://carregados.com.br/carros/land-rover-range-rover-sport-plug-in-hybrid-autobiography-2024-cinza-18500km-26085
byd,t3,2027,339990.0,BEV,CCS2,https://carregados.com.br/carros/byd-t3-2027-prata-0km-26093
byd,dolphin mini,2025,103890.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-verde-71000km-26098
gwm,ora 03,2024,138800.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-skin-2024-azul-8900km-26099
byd,dolphin,2027,109990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-2027-azul-0km-26100
byd,dolphin,2026,134900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-2026-cinza-12000km-26106
byd,dolphin mini,2027,127900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-26115
byd,dolphin,2027,130000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-azul-0km-26119
byd,dolphin,2024,126900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-cinza-70000km-26121
byd,dolphin mini,2027,128901.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-0km-26126
byd,dolphin mini,2025,108990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-100000km-26139
byd,seal,2025,232990.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2025-azul-5430km-26142
byd,dolphin mini,2025,79900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-preto-60000km-26038
byd,dolphin,2027,129990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-branco-0km-26039
chery,eq1,2023,82990.0,BEV,CCS2,https://carregados.com.br/carros/chery-eq1-2023-branco-64000km-26049
byd,seal,2027,279900.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2027-cinza-0km-26052
byd,dolphin plus,2025,100800.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2025-outra-0km-26056
omoda,e5,2026,179900.0,BEV,CCS2,https://carregados.com.br/carros/omoda-e5-2026-cinza-13610km-26057
byd,dolphin mini,2026,115800.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-branco-25000km-26061
volkswagen,golf gte,2020,166900.0,BEV,CCS2,https://carregados.com.br/carros/volkswagen-golf-gte-2020-azul-50000km-26062
byd,dolphin mini,2025,105890.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-verde-68000km-26066
byd,dolphin mini,2025,112000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-50000km-26067
byd,king,2025,110000.0,PHEV,CCS2,https://carregados.com.br/carros/byd-king-2025-prata-0km-26068
chevrolet,captiva ev,2026,199990.0,BEV,CCS2,https://carregados.com.br/carros/chevrolet-captiva-ev-2026-azul-0km-26070
byd,tang,2023,249890.0,BEV,CCS2,https://carregados.com.br/carros/byd-tang-awd-2023-cinza-19500km-26071
byd,yuan pro,2026,182990.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-pro-2026-preto-0km-26075
byd,yuan pro,2026,182990.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-pro-2026-preto-0km-26077
geely,ex2,2026,148900.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-max-2026-prata-0km-25999
byd,dolphin,2024,134990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-amarelo-50670km-26001
byd,dolphin,2027,169990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2027-branco-1280km-26002
gac,aion ut,2027,160000.0,BEV,CCS2,https://carregados.com.br/carros/gac-aion-ut-elite-2027-prata-0km-26007
denza,b5,2027,469990.0,BEV,CCS2,https://carregados.com.br/carros/denza-b5-gs-dm-2027-cinza-0km-26012
mg motor,mg s5,2026,204990.0,BEV,CCS2,https://carregados.com.br/carros/mg-motor-mg-s5-luxury-rwd-62kwh-2026-prata-8667km-26015
denza,b5,2027,469000.0,BEV,CCS2,https://carregados.com.br/carros/denza-b5-gs-dm-2027-preto-0km-26027
byd,dolphin,2025,86000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2025-branco-0km-26028
byd,dolphin mini,2027,129900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-0km-26030
toyota,rav4 prime,2024,269990.0,PHEV,Type 2,https://carregados.com.br/carros/toyota-rav4-prime-xse-2024-branco-24885km-26034
chevrolet,equinox ev,2024,279900.0,BEV,CCS2,https://carregados.com.br/carros/chevrolet-equinox-ev-2024-preto-3000km-26035
byd,dolphin mini,2027,114850.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-1900km-25933
gwm,ora 03,2024,119900.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-skin-2024-branco-45500km-25940
byd,dolphin mini,2025,103900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-46000km-25947
gac,aion ut,2027,142900.0,BEV,CCS2,https://carregados.com.br/carros/gac-aion-ut-premium-2027-prata-0km-25957
byd,dolphin,2027,129990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-branco-0km-25958
byd,dolphin mini,2026,117900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-branco-0km-25960
mini,cooper se,2023,139950.0,BEV,CCS2,https://carregados.com.br/carros/mini-cooper-se-2023-preto-27694km-25963
volvo,xc40 recharge,2022,189900.0,BEV,CCS2,https://carregados.com.br/carros/volvo-xc40-recharge-ultimate-2022-vermelho-66000km-25968
byd,dolphin mini,2026,118900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-azul-9000km-25969
geely,ex2,2026,147000.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-max-2026-branco-0km-25970
gwm,ora 03,2024,149800.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-gt-2024-branco-15000km-25975
volvo,xc60 plug-in hybrid,2024,340990.0,PHEV,Type 2,https://carregados.com.br/carros/volvo-xc60-plug-in-hybrid-plus-t8-awd-2024-prata-30199km-25883
byd,dolphin mini,2027,125990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-azul-0km-25884
byd,yuan pro,2026,167900.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-pro-2026-branco-2829km-25888
omoda,7 shs-p,2026,174900.0,BEV,CCS2,https://carregados.com.br/carros/omoda-7-shs-prestige-2026-preto-8300km-25890
byd,seal,2024,214900.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2024-branco-35000km-25893
gwm,ora 03,2024,149900.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-gt-2024-cinza-5340km-25894
omoda,e5,2026,169900.0,BEV,CCS2,https://carregados.com.br/carros/omoda-e5-2026-preto-22436km-25900
zeekr,001,2025,429897.0,BEV,CCS2,https://carregados.com.br/carros/%2Fzeekr-001-flagship-awd-2025-cinza-1107km-25902
mercedes,eqc400,2026,335000.0,BEV,CCS2,https://carregados.com.br/carros/mercedes-eqc400-amg-line-2026-preto-1000km-25903
geely,ex2,2026,123790.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-outra-0km-25907
byd,dolphin,2024,174897.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-preto-26007km-25909
byd,tang,2023,249780.0,BEV,CCS2,https://carregados.com.br/carros/byd-tang-awd-2023-cinza-19000km-25910
jac,e-js1,2026,114900.0,BEV,GB/T,https://carregados.com.br/carros/jac-e-js1-2026-branco-16600km-25912
byd,dolphin,2027,153900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-cinza-0km-25919
gwm,ora 03,2024,122900.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-skin-2024-branco-15000km-25924
byd,dolphin mini,2025,109900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-88806km-25925
byd,dolphin mini,2025,121900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-verde-5000km-25847
volvo,ex40,2024,243800.0,BEV,CCS2,https://carregados.com.br/carros/volvo-ex40-plus-2024-preto-33900km-25853
byd,dolphin mini,2027,109990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-25855
byd,dolphin,2024,134900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-amarelo-31510km-25867
gwm,ora 03,2024,154990.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-gt-2024-branco-23470km-25872
geely,ex2,2026,134990.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-prata-0km-25874
chevrolet,spark euv,2026,137990.0,BEV,CCS2,https://carregados.com.br/carros/chevrolet-spark-euv-2026-azul-16000km-25875
byd,dolphin,2027,174990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2027-branco-0km-25876
geely,ex2,2026,134900.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-branco-0km-25818
byd,dolphin mini,2027,123900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-100km-25819
byd,dolphin,2027,153890.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-preto-0km-25823
byd,seal,2025,222900.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2025-cinza-32000km-25827
byd,yuan plus,2025,156900.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-plus-gl-2025-azul-30000km-25832
chevrolet,equinox ev,2024,279990.0,BEV,CCS2,https://carregados.com.br/carros/chevrolet-equinox-ev-2024-branco-9335km-25790
byd,seal,2024,215700.0,BEV,CCS2,https://carregados.com.br/carros/byd-seal-2024-cinza-44800km-25796
geely,ex2,2026,147990.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-max-2026-prata-82km-25804
geely,ex2,2026,134990.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-branco-0km-25808
porsche,taycan,2023,559700.0,BEV,CCS2,https://carregados.com.br/carros/porsche-taycan-4s-cross-turismo-2023-branco-10403km-25732
byd,e2,2023,163790.0,BEV,CCS2,https://carregados.com.br/carros/byd-e2-2023-branco-11154km-25741
byd,dolphin,2027,149900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-2027-preto-0km-25749
nissan,leaf,2023,109900.0,BEV,CHAdeMO,https://carregados.com.br/carros/nissan-leaf-s-2023-preto-38000km-25756
gac,hyptec ht,2026,328790.0,BEV,CCS2,https://carregados.com.br/carros/gac-hyptec-ht-ultra-2026-preto-112km-25684
toyota,rav4 prime,2026,349290.0,PHEV,Type 2,https://carregados.com.br/carros/toyota-rav4-prime-xse-2026-preto-0km-25685
byd,dolphin mini,2026,119999.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2026-azul-0km-25688
byd,dolphin,2024,110000.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-plus-2024-preto-30000km-25716
gwm,haval h6 plug-in hybrid,2024,194900.0,HEV,N/A,https://carregados.com.br/carros/gwm-haval-h6-plug-in-hybrid-premium-2024-cinza-45000km-25718
byd,dolphin mini,2027,125900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-25720
gwm,ora 03,2024,149900.0,BEV,CCS2,https://carregados.com.br/carros/gwm-ora-03-gt-2024-preto-18000km-25724
geely,ex2,2026,134900.0,BEV,CCS2,https://carregados.com.br/carros/geely-ex2-pro-2026-branco-0km-25727
byd,dolphin mini,2024,107790.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2024-branco-57780km-25612
bmw,ix,2024,649900.0,BEV,CCS2,https://carregados.com.br/carros/bmw-ix-2024-preto-16100km-25613
byd,dolphin,2027,159900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-2027-preto-0km-25618
byd,dolphin mini,2025,119900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-plus-2025-branco-21000km-25621
ford,mustang mach-e,2023,309900.0,BEV,CCS2,https://carregados.com.br/carros/ford-mustang-mach-e-gt-awd-2023-azul-20420km-25669
byd,dolphin mini,2027,126990.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-25673
renault,kwid e-tech electric,2024,85900.0,BEV,CCS2,https://carregados.com.br/carros/renault-kwid-e-tech-electric-rxl-2024-branco-16900km-25679
byd,dolphin,2027,142900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-gs-2027-preto-0km-25681
byd,yuan plus,2025,169900.0,BEV,CCS2,https://carregados.com.br/carros/byd-yuan-plus-gl-2025-azul-39000km-25682
byd,dolphin mini,2027,134900.0,BEV,CCS2,https://carregados.com.br/carros/byd-dolphin-mini-2027-branco-0km-25572
audi,e-tron,2020,265900.0,BEV,CCS2,https://carregados.com.br/carros/audi-e-tron-premium-2020-preto-46028km-25601
mini,cooper se,2026,325990.0,BEV,CCS2,https://carregados.com.br/carros/mini-cooper-se-2026-preto-0km-25534
ford,mustang mach-e,2023,299900.0,BEV,CCS2,https://carregados.com.br/carros/ford-mustang-mach-e-gt-awd-2023-azul-16368km-25544
